RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9570,15643523,710,Spain,Female,30,10,0,2,1,0,19500,0
9571,15624936,631,France,Male,35,8,129205,1,1,1,79146,0
9572,15716085,739,Spain,Female,41,8,0,1,1,0,191695,1
9573,15641688,644,Spain,Male,18,7,0,1,0,1,59645,1
9574,15796834,652,Germany,Male,35,7,104016,2,1,1,55208,0
9575,15720123,554,Spain,Male,37,3,0,2,1,0,166177,0
9576,15604732,483,France,Female,30,9,0,2,0,0,136357,0
9577,15723484,669,Germany,Female,42,1,103873,1,1,0,148612,0
9578,15807120,841,Germany,Female,52,3,112383,1,1,0,85516,1
9579,15810891,662,France,Male,34,2,117732,2,0,1,55121,0
9580,15640407,821,Germany,Male,45,0,135827,2,1,1,131779,0
9581,15778838,783,France,Male,38,9,114135,1,1,0,153270,0
9582,15709256,850,France,Female,28,9,0,2,1,1,164865,0
9583,15742285,559,France,Male,62,6,118757,1,1,1,20368,0
9584,15729019,602,Spain,Male,34,8,98383,1,1,0,39542,0
9585,15608588,563,Germany,Male,41,2,100521,1,1,1,19413,1
9586,15610557,695,Spain,Female,35,7,79858,2,1,1,127978,0
9587,15786418,546,France,Female,20,6,0,1,0,1,20509,0
9588,15653050,719,Germany,Female,76,10,95052,1,1,0,176245,0
9589,15744914,539,Germany,Male,42,1,177729,1,1,0,105014,0
9590,15669611,632,France,Male,71,3,83117,1,1,1,27598,0
9591,15594786,772,Germany,Male,34,7,111566,1,1,1,121073,0
9592,15649211,708,Spain,Male,40,8,83016,1,1,0,101090,0
9593,15766066,668,Germany,Female,28,1,124511,1,0,0,114258,0
9594,15772216,738,France,Female,67,1,130653,1,0,1,22762,0
9595,15619898,785,France,Male,55,5,0,2,1,1,7009,0
9596,15724543,597,France,Male,61,5,0,2,1,1,81299,0
9597,15755084,531,France,Male,37,7,121854,1,1,0,147521,0
9598,15730441,509,France,Male,26,10,0,2,1,1,6178,0
9599,15666767,508,France,Male,35,1,86893,1,0,0,59375,0
9600,15690456,749,Germany,Female,32,7,79523,1,0,1,157648,0
9601,15570533,621,Germany,Female,55,7,131034,1,0,1,75686,1
9602,15797692,659,France,Female,33,7,89940,1,1,0,136540,0
9603,15603135,634,Germany,Female,59,3,95727,1,0,0,97939,1
9604,15698927,675,France,Male,39,7,0,2,0,1,36267,0
9605,15687363,770,France,Male,31,3,155048,2,1,1,186064,0
9606,15733444,736,France,Female,29,9,0,2,0,0,176153,0
9607,15678057,524,France,Male,44,10,118569,2,0,0,82117,0
9608,15806918,674,France,Male,28,5,0,1,1,1,151925,0
9609,15638247,700,Spain,Male,44,9,0,2,1,0,142288,0
9610,15674833,741,France,Female,35,1,0,2,1,0,36558,0
9611,15812534,455,France,Male,40,1,0,3,0,1,129975,0
9612,15586522,608,Spain,Male,37,2,130461,1,1,0,21967,0
9613,15794297,776,France,Male,36,1,0,2,1,0,53478,0
9614,15737025,635,France,Male,33,1,0,3,0,0,178067,1
9615,15615931,746,France,Female,37,4,0,2,0,1,171040,0
9616,15664860,692,Spain,Female,47,3,0,2,1,0,150802,1
9617,15664539,683,Spain,Male,35,9,61172,1,0,0,82951,0
9618,15583692,591,Germany,Female,35,2,90194,2,1,0,57065,0
9619,15693131,581,France,Female,24,3,95508,1,1,1,45755,0
9620,15779973,684,Germany,Male,35,3,99968,1,1,1,176882,0
9621,15620557,561,Spain,Male,37,4,101470,1,0,1,88838,0
9622,15639549,718,Germany,Female,33,4,70541,1,0,0,88593,0
9623,15618750,590,France,Male,31,8,112212,1,1,0,26261,0
9624,15796790,573,France,Female,47,8,154544,1,1,0,29587,0
9625,15668309,350,France,Female,40,0,111099,1,1,1,172321,1
9626,15732437,504,Germany,Female,44,0,131873,2,1,1,158037,1
9627,15665158,813,Spain,Male,27,1,137275,1,0,1,115733,0
9628,15689322,641,Spain,Male,31,3,153316,1,1,0,59928,0
9629,15596624,662,France,Female,22,9,0,2,1,1,44378,0
9630,15601977,497,Spain,Male,44,2,121250,1,0,1,79691,0
9631,15801462,716,France,Male,31,8,109578,2,1,1,51504,0
9632,15566139,526,France,Female,37,5,53573,1,1,0,62831,0
9633,15791006,760,Germany,Female,34,6,58003,1,1,0,90346,0
9634,15668057,669,France,Female,31,6,113001,1,1,0,40468,0
9635,15580805,655,France,Male,27,10,0,2,1,0,51621,0
9636,15658768,547,France,Female,49,2,0,1,0,0,65467,1
9637,15613048,648,Germany,Female,40,5,139974,1,1,1,668,1
9638,15803654,790,France,Female,31,2,151290,1,1,1,172437,0
9639,15662337,744,Germany,Female,50,1,121498,2,0,1,106061,1
9640,15650924,761,Spain,Female,32,4,103515,2,1,1,177622,0
9641,15647203,750,France,Female,35,3,0,1,1,0,191521,0
9642,15682778,680,France,Male,34,9,0,2,1,1,95687,0
9643,15579820,704,Spain,Male,38,6,106688,1,1,0,173777,0
9644,15709354,521,France,Female,41,2,0,2,1,1,113089,0
9645,15728480,452,France,Female,35,8,0,2,1,1,149615,0
9646,15641091,695,France,Female,31,5,106089,1,0,0,99538,0
9647,15603111,850,Spain,Male,71,10,69608,1,1,0,97893,1
9648,15679693,625,France,Male,31,5,0,2,0,1,90,0
9649,15797190,608,Germany,Female,40,7,96202,1,0,0,161155,0
9650,15788025,715,France,Female,38,0,0,2,1,1,333,0
9651,15646168,834,Spain,Male,33,5,0,2,1,0,66285,0
9652,15580493,469,France,Male,33,1,127819,1,1,0,163477,0
9653,15726720,480,France,Female,40,7,0,1,1,0,170333,1
9654,15735799,527,Germany,Male,58,3,137318,1,1,1,126145,0
9655,15773098,834,Spain,Male,34,5,0,2,0,0,53437,0
9656,15668971,583,France,Female,40,4,55776,2,1,0,26920,0
9657,15603221,696,Germany,Male,32,4,84422,1,0,1,52315,0
9658,15740043,606,France,Male,32,5,83162,1,1,1,116886,0
9659,15712264,713,France,Female,39,10,0,2,1,1,126264,0
9660,15751926,821,Germany,Male,42,3,87807,2,1,1,64614,0
9661,15589401,550,France,Female,30,4,0,2,1,0,89216,0
9662,15742019,675,France,Female,39,6,0,2,0,0,83419,0
9663,15660611,748,Spain,Male,39,3,0,2,1,1,123999,0
9664,15607634,606,Germany,Male,40,9,95294,2,0,1,96986,0
9665,15595036,726,Germany,Male,30,7,92848,1,1,0,146154,0
9666,15745794,547,France,Male,30,6,0,2,1,1,18472,0
9667,15781689,758,Spain,Male,35,5,0,2,1,0,95010,0
9668,15696054,596,France,Male,37,2,0,1,0,1,121176,0
9669,15752467,720,Spain,Male,34,3,0,2,1,1,77048,0
9670,15597739,674,France,Male,37,3,0,1,1,0,158050,0
9671,15651336,756,France,Female,32,4,0,2,1,0,147040,0
9672,15636061,649,Germany,Male,78,4,68346,2,1,1,142567,0
9673,15723013,613,Germany,Male,28,7,76656,2,1,1,185483,0
9674,15784148,643,France,Male,62,9,0,2,0,0,155871,0
9675,15578098,600,France,Male,31,8,0,2,1,1,121556,0
9676,15638621,735,Spain,Male,39,1,60375,1,1,0,40224,0
9677,15720924,585,France,Female,34,1,0,1,1,1,75504,0
9678,15566531,724,Germany,Male,33,4,88047,1,0,1,186942,1
9679,15718064,635,Spain,Male,29,2,0,2,0,0,117174,0
9680,15605067,472,France,Male,19,9,0,2,1,0,3453,0
9681,15655335,590,France,Male,36,1,0,2,1,0,48877,0
9682,15607301,651,Spain,Female,63,8,129969,1,1,1,11831,0
9683,15694628,686,Germany,Female,39,4,157732,2,1,0,162821,0
9684,15607112,606,France,Male,32,6,0,2,0,1,36541,0
9685,15635775,781,France,Male,33,3,89276,1,1,0,6959,0
9686,15644280,593,France,Male,45,4,138825,1,0,0,10829,0
9687,15708362,793,France,Male,63,4,103730,2,1,1,80272,0
9688,15771997,791,France,Female,31,10,75499,1,1,0,22184,0
9689,15730579,850,France,Male,68,5,169445,1,1,1,186335,0
9690,15728005,698,France,Female,57,9,111360,2,1,0,105715,0
9691,15791674,846,France,Female,34,10,142389,2,0,1,68394,1
9692,15754599,765,France,Male,42,4,123311,2,1,1,82868,0
9693,15693690,574,Spain,Male,52,7,115533,1,1,0,196258,0
9694,15728963,617,Germany,Female,51,10,167274,1,0,0,93440,1
9695,15659710,581,France,Male,25,5,77887,2,1,0,150319,0
9696,15658675,710,Germany,Male,37,6,135796,1,0,1,46524,0
9697,15638788,550,France,Male,32,8,97514,1,1,1,199139,0
9698,15609735,533,Germany,Male,51,6,127546,2,0,0,79559,1
9699,15771477,779,France,Male,49,9,106160,1,0,0,116894,0
9700,15570145,763,France,Female,23,2,0,2,1,0,153984,0
9701,15797149,563,Spain,Female,36,4,143680,2,1,1,63531,0
9702,15636912,678,Spain,Male,38,3,124484,1,1,0,126253,0
9703,15687828,644,Spain,Female,31,5,86006,1,1,1,73923,0
9704,15667424,682,Germany,Female,43,7,111094,2,1,1,64679,0
9705,15759872,625,France,Male,22,9,0,2,1,0,157073,0
9706,15572374,733,Spain,Male,36,1,0,2,0,1,108378,0
9707,15754926,512,France,Female,30,6,0,2,1,0,88827,0
9708,15687431,642,France,Female,41,7,115172,1,1,1,37674,0
9709,15604515,737,Germany,Female,22,10,111543,2,0,0,106328,0
9710,15682839,575,France,Female,57,8,137937,1,1,1,84475,0
9711,15624677,543,Germany,Female,37,3,122305,2,0,0,33999,0
9712,15646366,521,Germany,Male,41,8,120587,1,0,1,20491,0
9713,15701768,637,France,Male,32,3,0,2,1,1,197827,0
9714,15623566,714,France,Male,40,9,46521,1,1,1,96687,0
9715,15681274,726,Spain,Female,56,2,105474,1,1,1,46045,0
9716,15762573,680,Spain,Female,34,7,0,2,1,0,98950,0
9717,15706458,812,Germany,Male,39,5,115731,3,1,1,185599,1
9718,15654222,757,Spain,Male,30,3,145396,1,0,1,198341,0
9719,15704053,710,Spain,Male,62,3,131078,2,1,0,119349,1
9720,15724321,516,Germany,Female,47,9,128299,1,0,0,149614,1
9721,15621815,803,France,Female,40,6,165527,1,1,0,12328,0
9722,15724876,560,France,Female,38,5,83714,1,1,1,33246,0
9723,15696588,679,France,Female,36,3,0,2,1,1,2243,0
9724,15612832,526,France,Male,32,7,125540,1,0,0,86786,0
9725,15804295,485,France,Male,41,2,100255,2,1,1,12707,0
9726,15712536,625,France,Female,36,3,0,2,1,0,41295,1
9727,15662494,773,Spain,Male,43,7,138151,1,1,1,177357,0
9728,15807728,530,France,Female,45,1,0,1,0,1,190664,1
9729,15764916,616,Germany,Female,43,7,95984,1,0,1,115263,1
9730,15615330,651,France,Male,23,10,0,2,1,1,170099,0
9731,15638487,586,Germany,Male,38,2,136858,1,0,1,189144,0
9732,15627859,607,Germany,Male,29,7,102609,1,1,0,163257,0
9733,15622192,724,Spain,Male,39,3,0,2,0,1,95563,0
9734,15789413,733,France,Male,64,3,0,2,1,1,75273,0
9735,15583221,667,Germany,Male,70,3,77357,2,1,1,20882,0
9736,15768495,700,France,Female,32,8,110923,2,1,1,161846,1
9737,15644103,659,Spain,Male,78,2,151676,1,0,1,49979,0
9738,15741197,710,Spain,Male,22,8,0,3,1,0,107293,0
9739,15664547,760,France,Male,37,7,0,1,0,0,32863,1
9740,15797293,677,France,Female,25,3,0,2,1,0,179609,0
9741,15572021,798,Germany,Female,29,8,80204,2,1,0,70223,0
9742,15637461,758,France,Male,35,7,0,2,1,0,77952,0
9743,15620577,715,France,Male,45,4,0,2,1,1,55044,0
9744,15609643,752,Germany,Male,32,9,115587,2,0,1,101677,0
9745,15785358,586,Germany,Male,46,8,106969,1,1,1,79367,1
9746,15603883,818,France,Male,36,4,0,2,1,1,8037,0
9747,15782550,490,Germany,Female,41,0,139659,1,1,1,176254,0
9748,15775761,610,Germany,Female,69,5,86038,3,0,0,192743,1
9749,15680201,627,Germany,Male,24,5,102773,2,1,0,56793,1
9750,15767594,533,France,Female,35,8,0,2,1,1,187900,0
9751,15591985,708,France,Female,51,8,70754,1,1,1,92920,1
9752,15789339,681,France,Male,59,4,122782,1,0,1,140167,0
9753,15781530,690,France,Male,21,8,0,2,1,1,155783,0
9754,15705174,656,Germany,Male,68,7,153545,1,1,1,186575,0
9755,15572114,673,Spain,Male,40,1,121629,1,1,1,3259,0
9756,15804009,806,Germany,Male,36,8,167983,2,1,1,106714,0
9757,15662698,648,Spain,Female,43,7,81154,1,1,1,144533,1
9758,15696047,501,France,Male,35,6,99761,1,1,1,13592,0
9759,15701160,556,Germany,Female,43,4,125891,1,1,1,74855,0
9760,15790093,627,France,Female,27,2,0,2,1,0,125451,0
9761,15632143,652,France,Male,31,2,119149,1,0,0,149740,0
9762,15736778,807,Germany,Female,60,1,72949,2,1,1,17355,0
9763,15734917,708,Germany,Male,21,8,133974,2,1,0,50294,0
9764,15643903,619,France,Male,27,1,154484,1,1,0,156395,0
9765,15569526,601,France,Male,40,10,98627,2,0,0,77978,0
9766,15777067,445,France,Male,64,2,136771,1,0,1,43678,0
9767,15795511,800,Germany,Male,39,4,95253,1,1,0,13906,0
9768,15610419,554,France,Male,33,3,117414,1,1,1,12767,0
9769,15644994,714,Germany,Male,54,4,137987,2,0,1,51309,1
9770,15703707,656,France,Male,44,10,143572,1,0,0,127444,0
9771,15659327,520,France,Male,49,5,121198,1,1,0,72577,1
9772,15771323,480,Spain,Male,39,5,121627,1,1,1,82438,0
9773,15750549,660,Germany,Male,30,1,84440,2,1,1,60486,0
9774,15698462,532,France,Male,36,4,0,2,1,1,132799,0
9775,15739692,679,France,Male,42,1,0,2,0,0,71823,0
9776,15744041,780,France,Female,26,3,140357,1,1,0,117144,0
9777,15700714,747,France,Male,29,7,0,2,1,1,141706,0
9778,15777743,705,France,Female,39,3,92225,1,1,1,54517,0
9779,15623143,732,France,Female,43,9,0,2,1,0,183147,0
9780,15712568,515,Spain,Male,40,10,121356,1,1,0,138360,0
9781,15617432,816,Germany,Female,40,9,109003,1,1,1,79581,0
9782,15650424,641,France,Female,48,3,147341,1,1,1,157459,1
9783,15728829,509,France,Male,18,7,102984,1,1,0,171771,0
9784,15680430,601,Germany,Female,49,4,96253,2,1,0,104264,0
9785,15687626,527,France,Male,39,4,0,2,1,0,167183,1
9786,15609187,455,France,Female,27,5,155879,2,0,0,70775,0
9787,15609521,803,Germany,Male,34,4,142929,2,1,1,114870,0
9788,15752626,553,France,Male,32,7,64082,1,0,1,109160,0
9789,15571756,724,France,Female,28,5,0,1,1,0,59352,0
9790,15814040,610,France,Female,45,1,0,2,1,1,199657,0
9791,15658211,559,Spain,Female,39,2,0,2,1,1,121151,0
9792,15742091,825,Germany,Female,35,6,118337,1,1,0,26342,1
9793,15787168,819,Spain,Female,28,8,168253,1,1,1,102799,0
9794,15772363,772,Germany,Female,42,0,101979,1,1,0,90928,0
9795,15659364,685,Spain,Male,23,5,164902,1,0,0,141152,0
9796,15738980,506,France,Male,43,2,0,2,1,0,105569,0
9797,15794236,642,Germany,Male,22,10,111813,2,1,1,183045,0
9798,15721383,627,Spain,Male,40,10,0,2,1,1,194792,0
9799,15652981,600,Germany,Male,30,2,119755,1,1,1,21853,0
9800,15722731,653,France,Male,46,0,119556,1,1,0,78250,1
9801,15640507,762,Spain,Female,35,3,119350,3,1,1,47114,1
9802,15578878,569,Spain,Female,30,3,139528,1,1,1,33230,0
9803,15744295,756,France,Male,40,1,94773,1,1,0,114280,0
9804,15776558,673,France,Male,31,1,108345,1,0,1,38802,0
9805,15596136,637,France,Female,36,9,166940,1,1,1,72505,0
9806,15704597,644,France,Male,33,7,174571,1,0,1,43943,0
9807,15648272,658,Spain,Male,35,9,71829,1,1,1,68142,0
9808,15594915,649,France,Female,36,8,0,2,0,1,109180,0
9809,15581115,603,France,Female,39,9,76770,1,0,0,48225,0
9810,15763907,820,France,Female,39,1,104614,1,1,0,61538,1
9811,15705994,712,Spain,Male,27,10,0,1,1,0,94545,0
9812,15772421,645,Germany,Female,31,1,128928,1,1,1,2850,0
9813,15711572,705,Germany,Female,31,9,110942,2,1,0,163485,0
9814,15691170,590,Spain,Female,29,10,99250,1,1,1,129629,0
9815,15600106,631,France,Male,36,1,0,2,0,0,133141,0
9816,15745431,604,France,Male,34,7,0,2,1,1,188079,0
9817,15649508,643,Spain,Male,48,8,0,2,1,0,174729,0
9818,15812611,690,Spain,Female,30,5,0,2,0,1,78700,0
9819,15619699,558,France,Male,31,7,0,1,1,0,198269,0
9820,15813946,637,Germany,Male,51,1,104683,1,1,0,55267,1
9821,15762762,648,Germany,Female,45,5,118887,1,0,0,51637,0
9822,15629793,652,Spain,Male,28,8,156824,2,1,0,198252,0
9823,15781298,808,Germany,Male,39,3,124217,1,0,1,171442,0
9824,15622658,551,France,Female,26,2,144259,1,1,0,49779,0
9825,15658980,711,Germany,Male,26,9,128794,1,1,0,19262,0
9826,15701936,467,Germany,Male,28,10,126315,1,1,0,32349,1
9827,15686917,789,Spain,Female,40,4,0,2,1,0,137402,0
9828,15807312,602,Spain,Male,33,5,0,2,0,1,64038,0
9829,15574523,576,France,Male,39,1,0,2,1,1,68814,0
9830,15724200,584,France,Male,38,1,115342,1,0,1,173633,0
9831,15738224,593,France,Male,32,6,99162,1,1,0,128384,0
9832,15593283,705,Germany,Female,48,1,156848,2,1,1,99476,1
9833,15814690,595,Germany,Female,64,2,105736,1,1,1,89936,1
9834,15807245,699,Germany,Female,41,1,200118,2,1,0,94142,0
9835,15799358,516,France,Female,46,6,62212,1,0,1,171682,1
9836,15616172,838,France,Male,31,2,0,2,1,0,8223,0
9837,15777958,587,France,Male,39,10,0,2,1,1,170409,0
9838,15809124,750,France,Male,38,5,151532,1,1,1,46555,0
9839,15616367,581,Germany,Male,39,1,121524,1,0,0,161656,1
9840,15687385,484,France,Male,41,5,0,1,1,1,74267,0
9841,15607877,576,Spain,Male,26,8,0,2,0,1,34101,0
9842,15736327,567,Germany,Female,46,1,68239,2,1,1,109573,0
9843,15746704,638,Spain,Male,30,9,136809,2,1,1,106643,0
9844,15778304,646,Germany,Male,24,0,92398,1,1,1,18897,0
9845,15588456,658,France,Female,40,5,143566,1,1,1,189608,0
9846,15664035,590,Spain,Female,38,9,0,2,1,1,148750,0
9847,15596405,546,Spain,Male,25,7,127728,2,1,1,105280,0
9848,15815097,603,France,Female,34,9,0,2,1,0,167916,0
9849,15762708,619,Spain,Female,38,10,119658,1,1,1,8647,0
9850,15776211,678,France,Female,34,6,0,2,1,1,124593,0
9851,15626012,459,France,Male,26,4,149880,1,0,0,50016,0
9852,15792077,671,Germany,Male,28,8,119860,2,1,0,125423,0
9853,15718765,501,Spain,Male,43,6,104533,1,0,0,81124,1
9854,15576615,719,Spain,Male,37,10,145383,1,1,0,80409,0
9855,15752650,681,Spain,Female,37,6,121231,1,1,1,146366,0
9856,15797502,706,Spain,Male,24,2,141079,1,1,1,24403,0
9857,15687329,763,Germany,Female,32,1,108466,2,1,0,60552,1
9858,15779423,716,France,Male,39,1,70658,2,1,1,76476,0
9859,15619514,507,Germany,Male,40,3,120105,1,1,0,92075,1
9860,15615430,678,Germany,Male,55,4,129647,1,1,1,184125,1
9861,15716431,775,France,Female,30,10,191092,2,1,1,96170,0
9862,15798341,544,France,Male,38,8,0,1,1,1,98209,0
9863,15651958,756,France,Male,27,8,0,2,1,1,157933,0
9864,15726179,757,Germany,Female,43,5,131433,2,1,1,3497,1
9865,15652999,742,Germany,Male,33,1,137938,1,1,1,51387,0
9866,15691950,591,France,Male,49,3,0,2,1,0,50123,0
9867,15632446,667,France,Male,24,4,0,2,0,0,180330,0
9868,15620936,787,France,Male,32,4,0,2,1,1,13239,0
9869,15587640,718,France,Female,43,0,93143,1,1,0,167555,0
9870,15782231,521,France,Male,38,6,0,2,1,0,51454,0
9871,15580462,607,Spain,Male,40,1,112544,1,1,1,19842,0
9872,15736371,633,France,Female,34,3,123034,2,1,1,38315,0
9873,15648032,588,Spain,Male,37,2,0,2,0,1,187817,0
9874,15610454,724,Germany,Female,33,9,119278,1,1,1,197148,0
9875,15671358,720,France,Male,44,4,0,2,1,0,163471,0
9876,15747130,521,France,Male,39,7,0,2,0,1,654,0
9877,15578374,620,Spain,Male,36,7,169313,1,1,0,45414,0
9878,15572182,505,Germany,Female,33,3,106507,3,1,0,45446,1
9879,15770041,728,Spain,Female,43,8,128413,1,0,1,139024,0
9880,15669414,486,Germany,Male,62,9,118357,2,1,0,168035,1
9881,15777054,584,Germany,Male,42,3,137479,1,1,0,25669,0
9882,15621021,687,Spain,Female,40,1,0,2,1,0,8207,0
9883,15785490,771,France,Male,50,3,105230,1,1,1,16282,1
9884,15577695,678,France,Male,41,2,148088,1,1,0,14083,0
9885,15686974,751,France,Female,48,4,0,1,0,1,30165,1
9886,15574584,670,France,Male,33,8,126680,1,1,1,39451,0
9887,15719541,675,Spain,Male,31,2,90826,2,1,0,60271,0
9888,15646310,684,Spain,Male,24,8,143583,1,1,1,22527,0
9889,15697606,637,France,Female,21,10,125712,1,0,0,175072,0
9890,15711489,760,Spain,Female,32,2,0,1,1,1,114565,0
9891,15670427,662,Spain,Male,37,4,155187,1,1,0,48931,0
9892,15731755,680,France,Male,49,10,0,2,1,0,187008,0
9893,15796370,604,Spain,Male,40,5,155455,1,0,1,113582,0
9894,15598331,764,France,Female,40,9,100481,1,1,0,124096,0
9895,15704795,521,France,Female,77,6,0,2,1,1,49054,0
9896,15796764,684,Germany,Female,56,3,127586,3,1,1,80593,1
9897,15589420,795,France,Female,40,2,101891,1,1,1,183045,0
9898,15810563,678,Spain,Female,61,8,0,2,1,1,159939,0
9899,15746569,589,France,Male,38,4,0,1,1,0,95483,1
9900,15811594,660,Spain,Female,28,3,128930,1,1,1,198070,0
9901,15645896,646,Germany,Male,39,6,121682,2,0,1,61793,0
9902,15802909,706,Germany,Female,56,3,139603,1,1,1,86384,0
9903,15797665,730,France,Female,27,7,0,2,1,0,144099,0
9904,15778959,606,France,Female,36,10,0,2,0,1,155641,0
9905,15722532,690,Spain,Female,36,10,91760,1,1,1,135785,0
9906,15784124,645,Germany,Male,41,2,93925,1,1,0,123982,1
9907,15776518,579,France,Female,38,4,175739,1,1,1,193131,0
9908,15611247,481,France,Female,28,10,0,2,1,0,145216,0
9909,15721469,492,Germany,Male,45,9,170295,2,0,0,164742,0
9910,15773338,739,France,Male,58,2,101579,1,1,1,72169,0
9911,15784042,624,France,Male,55,7,118794,1,1,1,95022,1
9912,15776229,682,France,Male,44,3,115282,1,0,0,23766,0
9913,15655903,701,Spain,Female,34,6,107980,1,1,1,119375,0
9914,15590177,718,France,Female,44,1,133866,1,0,1,139049,0
9915,15568876,496,France,Female,34,1,102723,2,1,0,180845,0
9916,15813140,543,Spain,Male,41,5,0,2,0,1,143980,0
9917,15770516,616,Spain,Female,44,7,193213,2,1,1,137393,0
9918,15755731,635,Germany,Male,53,8,117006,1,0,1,123647,1
9919,15574480,652,Spain,Male,31,1,132863,1,0,0,158054,0
9920,15798084,688,France,Male,26,0,0,2,1,0,105785,0
9921,15673020,678,France,Female,49,3,204511,1,0,1,739,1
9922,15643575,757,Germany,Male,36,1,65350,1,0,0,64540,0
9923,15596811,667,France,Male,36,8,139753,1,1,0,79871,0
9924,15786789,725,France,Female,29,6,0,2,1,1,190777,0
9925,15578865,632,Germany,Female,50,5,107959,1,1,1,6985,1
9926,15605672,694,France,Female,38,5,195926,1,1,1,85523,0
9927,15603674,803,France,Male,36,1,0,2,1,1,149371,0
9928,15759915,814,France,Female,31,6,87773,1,1,0,188516,0
9929,15686219,611,France,Male,38,4,71019,2,1,0,2444,0
9930,15696388,755,Germany,Male,38,4,111097,1,1,1,19763,0
9931,15713604,425,Germany,Male,40,9,166777,2,0,1,172647,0
9932,15647800,850,France,Female,34,6,101267,1,1,0,33502,0
9933,15813451,677,Spain,Male,18,8,134797,2,1,1,114859,0
9934,15765375,797,France,Female,46,8,0,1,0,0,162668,0
9935,15774586,692,Germany,Female,43,10,118589,1,1,1,161242,1
9936,15603454,735,Germany,Male,28,5,160454,2,0,1,114957,0
9937,15653037,609,France,Male,77,1,0,1,0,1,18709,0
9938,15782475,700,France,Female,42,8,0,2,1,1,105306,0
9939,15593496,526,Spain,Female,36,5,91132,1,0,0,58112,0
9940,15808971,693,Spain,Female,57,9,0,2,1,1,135503,0
9941,15791972,748,France,Female,20,7,0,2,0,0,10792,0
9942,15676869,657,Spain,Male,36,8,0,2,0,1,123866,0
9943,15683007,739,Germany,Female,25,5,113113,1,1,0,129181,0
9944,15659495,784,Spain,Male,23,2,0,1,1,1,6848,0
9945,15703923,744,Germany,Male,41,7,190409,2,1,1,138361,0
9946,15674000,645,France,Male,44,10,0,2,0,1,166707,0
9947,15618171,669,France,Female,33,9,0,2,0,1,107221,0
9948,15732202,615,France,Male,34,1,83503,2,1,1,73125,1
9949,15735078,724,Germany,Female,53,1,139688,2,1,1,12914,0
9950,15798615,850,France,Female,47,9,137302,1,1,0,44352,0
9951,15638494,625,Germany,Female,39,10,129845,1,1,1,96445,0
9952,15763874,635,Spain,Male,46,8,0,2,1,1,60739,0
9953,15696355,724,Germany,Male,37,6,125489,1,1,0,118571,0
